1.25, 0.29, 0.07, 0.04, 0.09, -0.58
0.04, 1.64, -0.18, 0.00, 0.08, -0.31
-0.09, 0.26, 1.07, 0.03, -0.02, -0.33
-0.21, -0.17, -0.18, 1.66, -0.17, -0.60
-0.28, 0.21, -0.17, 0.10, 1.19, -0.40
-0.44, 0.31, -0.10, 0.28, -0.33, 1.00
1.28, 0.31, -0.05, -0.08, 0.10, -0.55
0.36, 1.72, -0.14, -0.38, 0.18, -0.17
-0.33, 0.01, 1.19, 0.10, -0.03, -0.34
-0.32, 0.26, -0.31, 1.29, -0.06, -0.38
-0.32, -0.05, -0.03, 0.17, 1.29, -0.44
-0.80, 0.19, -0.10, 0.30, -0.16, 0.98
1.19, 0.40, -0.28, 0.14, -0.13, -0.25
0.19, 1.56, -0.19, -0.06, -0.03, -0.24
-0.39, -0.24, 1.26, 0.36, 0.08, -0.45
-0.07, 0.20, -0.19, 1.18, -0.02, -0.17
-0.10, 0.35, 0.04, 0.05, 1.08, -0.26
-0.19, 0.64, 0.01, -0.18, -0.21, 1.19
1.18, 0.11, -0.03, -0.02, 0.14, -0.50
-0.39, 1.59, -0.28, 0.17, 0.03, -0.37
-0.02, 0.01, 1.05, 0.20, -0.13, -0.35
-0.64, 0.20, -0.27, 1.38, -0.06, -0.29
-0.73, -0.19, 0.11, 0.33, 1.34, -0.53
-0.43, 0.44, 0.10, 0.03, -0.40, 1.21
1.47, 0.80, -0.02, -0.58, 0.14, -0.10
-0.61, 1.64, -0.37, 0.23, -0.07, -0.22
-0.43, -0.07, 1.15, 0.22, 0.04, -0.46
-0.39, 0.09, -0.10, 1.31, -0.06, -0.34
-0.19, 0.05, -0.17, 0.13, 1.27, -0.50
-0.22, 0.41, -0.10, 0.04, -0.09, 1.00
0.96, 0.17, 0.02, 0.08, 0.10, -0.46
0.06, 1.62, -0.24, 0.04, -0.05, -0.30
-0.09, -0.08, 1.20, 0.20, -0.21, -0.41
-0.42, 0.40, -0.36, 1.55, -0.19, -0.54
-0.22, 0.38, -0.13, 0.12, 1.14, -0.44
-0.40, 0.41, -0.26, 0.30, -0.25, 0.96
1.06, 0.11, -0.07, 0.27, 0.02, -0.39
-0.58, 1.36, -0.28, 0.20, -0.01, -0.42
-0.21, -0.06, 1.16, 0.20, 0.00, -0.36
-0.44, 0.25, -0.32, 1.37, -0.13, -0.40
-0.30, 0.00, 0.02, 0.09, 1.32, -0.45
-0.43, 0.41, -0.08, 0.07, -0.07, 0.96
1.24, 0.31, 0.05, -0.10, 0.20, -0.58
-0.03, 1.49, -0.08, 0.08, -0.07, -0.30
-0.30, -0.30, 1.40, 0.32, 0.19, -0.57
-0.60, 0.07, -0.43, 1.49, -0.16, -0.51
-0.16, 0.36, -0.15, 0.23, 1.05, -0.37
-0.18, 0.32, -0.04, 0.17, -0.31, 1.07
1.03, 0.22, -0.15, 0.20, 0.00, -0.42
-0.70, 1.69, -0.39, 0.32, -0.06, -0.17
0.05, 0.25, 1.12, -0.01, -0.22, -0.14
-0.17, 0.18, -0.20, 1.25, -0.04, -0.21
-0.35, 0.16, -0.30, 0.17, 1.26, -0.49
-0.23, 0.33, -0.26, 0.20, -0.10, 0.90
1.20, 0.48, 0.02, -0.09, 0.04, -0.48
-0.20, 1.55, -0.20, 0.15, -0.07, -0.29
-0.07, 0.04, 1.22, -0.02, 0.05, -0.39
-0.40, 0.07, -0.26, 1.37, -0.11, -0.44
-0.23, 0.12, -0.22, 0.23, 1.22, -0.50
-0.16, 0.36, 0.02, -0.01, -0.14, 0.97
