0.38, -1.55, -0.21, 2.21, 0.09
0.66, -0.90, 1.88, 0.14, -0.53
0.03, 0.64, 2.35, -1.29, -1.51
1.28, -0.85, -0.67, 1.74, -1.62
1.61, 0.64, -0.23, -1.79, -0.78
1.79, 0.46, 0.48, -0.84, -0.01
-0.30, 1.53, -0.85, 1.18, -0.88
-0.14, 0.48, 2.20, -1.17, -0.07
-0.12, 0.00, 2.07, -0.98, 0.58
-0.46, 0.82, -0.34, -2.03, 2.46
0.56, 0.06, 1.61, 0.06, -1.16
0.60, -0.44, 0.04, 2.38, -1.29
0.40, -1.16, 0.90, -1.95, 1.79
0.47, -0.87, -0.17, 2.18, -0.40
0.11, -1.70, -0.72, 1.69, 1.20
2.02, -0.15, 0.61, -0.09, -1.34
-0.61, 2.03, 0.05, -1.30, 0.51
-0.46, -0.36, 1.69, -1.13, 0.69
0.83, -1.29, -0.91, 2.56, -1.62
0.18, 1.75, 0.26, -0.20, -0.00
2.52, 0.02, -0.70, -0.88, -2.04
-1.09, 1.84, 0.86, -1.28, -0.24
-0.19, 0.46, 1.91, -2.07, 0.43
0.89, -0.43, -0.68, 2.09, -1.40
-0.25, 0.76, -0.80, -0.92, 1.84
2.29, -0.42, -0.34, -0.48, -0.55
-0.23, 0.55, -0.21, -1.37, 2.30
0.04, 0.27, 0.76, 1.43, -0.89
0.60, -0.67, 0.02, 1.97, -0.95
-1.06, -0.75, -0.99, 1.45, 1.74
1.79, -0.06, -0.01, -1.22, -0.23
-0.99, 2.37, 0.39, -2.07, -0.51
-0.45, 0.48, 0.19, -1.52, 2.78
0.53, -0.33, -0.76, 1.78, -0.29
0.13, -0.70, 1.55, 0.41, 0.30
1.70, -0.92, -1.50, 1.47, -0.99
0.05, 2.01, -0.23, -1.04, 0.27
1.76, 0.24, -0.48, -0.32, -1.23
-0.01, -0.30, 1.98, -0.16, -1.00
-1.33, 0.96, -0.18, -1.86, 2.15
-0.62, 1.05, 0.99, -1.83, 1.67
-0.19, 2.20, -0.33, -1.38, 0.14
0.37, 0.51, 0.06, 1.18, 0.79
-0.12, -0.27, 2.35, -1.11, -0.51
0.44, 0.22, -0.33, -0.43, 1.29
0.26, 1.78, -0.08, -0.50, 0.15
0.44, 1.39, 0.38, -0.69, -0.55
0.72, 0.47, 1.59, -0.54, -0.35
1.59, -1.17, 0.04, -0.18, 0.69
-0.74, 0.35, 2.03, -0.55, 0.73
-0.07, 0.86, 2.12, -1.42, -1.12
0.30, 2.08, -0.11, -0.81, -0.64
0.43, -0.03, -0.15, 2.12, -1.74
1.93, 0.48, 0.04, 0.14, -1.32
0.55, 2.02, -0.25, -0.92, -0.35
2.29, -0.56, 0.17, 0.11, -1.13
1.57, 0.21, 0.16, -2.04, 0.68
-0.81, 0.01, 1.65, 1.03, -0.31
1.16, 0.56, -0.87, 1.67, -1.66
1.27, 0.13, -0.48, -0.80, 0.22
2.00, -0.98, -0.98, 0.41, -1.30
-0.57, 1.85, -0.70, -0.13, 0.65
-0.04, 0.05, 1.67, 0.37, -1.10
0.47, -0.24, -1.14, 1.79, -0.34
0.52, 0.20, -0.65, -0.19, 1.13
0.55, 1.48, -0.90, 0.46, -0.63
1.40, 0.28, 1.21, -2.02, -0.47
0.28, 0.58, 1.25, 0.17, -1.20
1.77, -1.08, -0.60, 1.22, -1.76
-0.03, 1.82, 0.56, -0.85, -0.49
1.65, 0.38, 0.23, -1.29, 0.09
2.32, 0.32, 0.63, -0.42, -1.78
-0.28, 0.47, 2.22, -1.29, -0.47
-0.13, 1.72, 0.44, -0.16, -0.61
-0.29, 0.75, -0.65, -0.48, 2.11
-0.05, 2.10, -0.36, 1.03, -1.06
2.23, -0.67, 0.37, 0.14, -1.36
-0.81, 0.50, -0.07, -1.41, 1.89
0.37, -1.15, -1.29, 2.88, -0.87
-0.59, 0.23, 0.45, -1.89, 1.92
0.30, 0.11, -0.06, 0.44, 1.64
1.81, 0.28, -1.79, 1.21, -1.93
-0.57, 0.21, 1.83, -0.60, 0.01
0.08, -0.77, 1.73, 1.16, -0.49
-0.77, -0.60, -0.68, 0.51, 1.88
-0.10, 0.35, -0.23, 0.52, 1.54
-0.31, 0.13, -0.17, 2.14, 0.26
0.20, -0.21, 1.83, -0.67, -0.50
-0.05, 1.80, 0.66, -0.39, -1.30
-0.43, 0.08, 1.73, -0.91, 0.44
2.25, 0.13, -0.94, 0.71, -1.72
0.27, 2.07, -0.44, -0.75, -1.20
-0.84, -0.38, 0.04, 2.15, -0.57
1.15, -0.57, -1.71, 2.44, -1.57
-1.30, 1.10, -0.08, -1.79, 2.15
2.32, -0.02, -0.23, -1.09, -1.79
-0.81, 2.04, 0.29, -1.89, 0.93
0.32, 1.63, -0.37, -0.15, -0.88
0.55, -0.20, 1.96, -0.22, -0.67
1.01, 0.48, 0.01, -0.82, 0.65
