1.33, 0.50, 0.09, 0.05, 0.06, -0.84
0.13, 1.85, -0.34, -0.07, 0.10, -0.42
0.09, 0.38, 1.05, -0.09, 0.03, -0.39
-0.37, -0.59, -0.36, 2.06, -0.22, -0.83
-0.30, 0.10, -0.25, 0.03, 1.45, -0.59
-0.80, 0.42, -0.21, 0.44, -0.54, 1.03
1.38, 0.42, -0.10, -0.18, 0.18, -0.66
0.82, 2.12, -0.25, -0.83, 0.51, -0.07
-0.39, 0.09, 1.20, 0.16, -0.20, -0.42
-0.42, 0.22, -0.52, 1.42, -0.11, -0.53
-0.52, -0.40, -0.10, 0.22, 1.56, -0.81
-1.38, 0.20, -0.29, 0.53, -0.27, 0.95
1.35, 0.47, -0.36, 0.05, -0.20, -0.36
0.53, 1.91, -0.25, -0.28, 0.04, -0.19
-0.41, -0.30, 1.33, 0.31, 0.14, -0.51
-0.16, 0.01, -0.28, 1.30, 0.05, -0.23
-0.13, 0.44, 0.04, 0.08, 1.01, -0.33
-0.14, 0.91, 0.01, -0.39, -0.27, 1.37
1.46, 0.07, -0.06, -0.10, 0.23, -0.60
-0.45, 1.75, -0.50, 0.22, -0.05, -0.65
-0.02, 0.00, 1.03, 0.24, -0.21, -0.39
-0.84, 0.04, -0.43, 1.60, -0.09, -0.36
-0.91, -0.57, 0.13, 0.34, 1.59, -0.76
-0.52, 0.67, 0.12, -0.13, -0.47, 1.35
1.87, 1.11, -0.17, -1.02, 0.30, -0.08
-0.89, 1.85, -0.70, 0.35, -0.11, -0.22
-0.59, -0.24, 1.25, 0.22, 0.11, -0.56
-0.49, -0.09, -0.22, 1.50, -0.06, -0.47
-0.36, -0.19, -0.32, 0.09, 1.57, -0.75
-0.27, 0.54, -0.26, 0.04, -0.11, 1.07
1.08, 0.16, -0.01, 0.06, 0.20, -0.59
0.15, 1.83, -0.38, -0.06, -0.02, -0.34
-0.02, -0.13, 1.18, 0.26, -0.33, -0.43
-0.57, 0.31, -0.55, 1.84, -0.26, -0.79
-0.26, 0.36, -0.33, 0.04, 1.45, -0.62
-0.66, 0.54, -0.35, 0.39, -0.46, 1.02
1.24, -0.13, -0.14, 0.62, -0.06, -0.65
-0.80, 1.62, -0.45, 0.14, 0.05, -0.36
-0.20, -0.12, 1.17, 0.29, -0.09, -0.40
-0.54, 0.22, -0.54, 1.48, -0.15, -0.54
-0.41, -0.21, -0.07, 0.16, 1.47, -0.69
-0.70, 0.67, -0.13, 0.01, -0.16, 1.06
1.41, 0.44, 0.02, -0.28, 0.27, -0.69
-0.01, 1.63, -0.17, 0.09, -0.12, -0.45
-0.36, -0.53, 1.47, 0.42, 0.25, -0.72
-0.70, -0.06, -0.60, 1.59, -0.08, -0.63
-0.22, 0.28, -0.33, 0.23, 1.37, -0.64
-0.23, 0.39, -0.10, 0.17, -0.37, 1.18
1.08, 0.24, -0.21, 0.22, 0.00, -0.48
-0.93, 1.84, -0.72, 0.45, -0.13, -0.28
0.10, 0.32, 1.12, -0.03, -0.41, -0.07
-0.28, -0.19, -0.30, 1.48, -0.01, -0.35
-0.43, 0.14, -0.42, 0.02, 1.53, -0.55
-0.30, 0.44, -0.45, 0.27, -0.12, 0.89
1.32, 0.76, -0.03, -0.24, 0.10, -0.63
-0.21, 1.88, -0.31, 0.08, -0.13, -0.34
-0.05, 0.03, 1.21, -0.11, 0.14, -0.45
-0.55, -0.15, -0.50, 1.52, -0.04, -0.67
-0.37, 0.03, -0.50, 0.24, 1.44, -0.65
-0.04, 0.62, -0.08, -0.14, -0.17, 1.05
