1.02, -0.20, 0.29, -0.01, -0.06
0.28, 0.85, -0.13, 0.23, -0.08
-0.01, -0.16, 0.76, 0.15, 0.56
-0.00, -0.04, -0.11, 1.12, -0.02
0.10, 0.05, -0.09, -0.12, 1.04
1.13, -0.24, 0.08, 0.14, -0.48
-0.02, 1.00, 0.26, -0.22, -0.15
-0.31, 1.09, 0.48, -0.16, 0.11
0.05, -0.13, -0.16, 1.15, -0.06
0.22, 0.10, -0.14, -0.19, 1.00
0.81, 0.36, 0.03, 0.07, -0.02
0.06, 1.06, -0.10, -0.11, 0.01
-0.28, -0.19, 1.57, -0.56, 0.11
0.05, -0.37, 0.13, 1.14, -0.13
0.25, -0.06, -0.05, 0.12, 0.63
1.04, -0.29, -0.14, 0.16, 0.11
0.64, 0.53, -0.25, 0.71, -0.62
-0.05, 0.11, 0.82, -0.05, 0.30
0.14, 0.01, -0.04, 0.90, -0.08
-0.29, 0.24, -0.19, -0.48, 1.51
1.27, -0.25, -0.34, -0.21, 0.04
-0.25, 1.51, -0.01, -0.88, 0.04
0.21, -0.25, 0.88, 0.41, -0.33
0.15, 0.16, -0.09, 0.86, -0.13
-0.08, -0.42, 0.09, -0.51, 1.42
1.04, 0.00, 0.02, -0.39, 0.11
0.02, 0.86, -0.09, 0.27, 0.02
0.44, -0.52, 1.37, -0.42, -0.51
0.03, -0.21, 0.59, 0.65, 0.04
-0.06, 0.23, -0.06, 0.05, 0.88
1.03, 0.01, 0.14, -0.17, -0.03
0.19, 0.97, -0.05, -0.16, 0.04
0.09, 0.03, 0.87, 0.01, 0.04
0.01, 0.05, -0.08, 1.03, -0.07
-0.02, -0.10, 0.15, -0.06, 1.06
0.83, -0.03, 0.48, -0.01, -0.17
0.02, 1.02, 0.11, -0.05, -0.17
0.00, 0.34, 1.02, -0.24, -0.20
0.22, 0.18, 0.06, 0.59, 0.08
-0.07, -0.03, -0.18, -0.15, 1.26
0.94, -0.02, 0.25, 0.12, -0.16
0.02, 0.89, 0.39, -0.38, -0.01
-0.08, -0.08, 1.29, -0.17, -0.11
-0.12, -0.45, 0.07, 1.51, -0.47
-0.10, 0.47, -0.41, -0.35, 1.17
1.13, -0.19, -0.15, 0.02, 0.11
0.02, 0.91, 0.18, -0.04, 0.03
-0.01, -0.09, 1.04, 0.04, 0.04
0.08, -0.11, 0.03, 0.97, 0.08
-0.16, -0.09, -0.04, -0.30, 1.41
0.90, 0.17, 0.22, -0.15, -0.09
-0.03, 0.95, 0.12, -0.06, 0.14
0.11, 0.25, 0.64, -0.07, 0.39
-0.08, -0.53, -0.14, 1.59, -0.42
-0.03, 0.13, 0.26, -0.07, 0.86
1.01, -0.02, -0.10, 0.03, 0.04
0.33, 0.72, -0.28, 0.37, 0.02
-0.09, 0.16, 1.04, 0.20, -0.35
0.11, -0.16, -0.04, 1.09, -0.04
0.15, -0.10, 0.42, 0.16, 0.53
0.89, 0.12, 0.28, -0.55, 0.32
0.02, 0.87, -0.02, 0.28, -0.15
-0.01, 0.61, 0.70, 0.01, -0.13
0.43, -0.40, 0.21, 0.80, -0.06
-0.04, 0.16, 0.16, -0.18, 0.88
0.65, 0.18, 0.27, -0.12, 0.35
0.48, 0.85, -0.10, -0.04, -0.42
0.02, 0.15, 0.92, -0.02, -0.00
0.10, -0.25, -0.37, 1.47, -0.65
-0.08, 0.43, -0.13, -0.30, 1.12
0.86, 0.22, 0.22, -0.02, -0.03
-0.11, 1.00, -0.04, -0.15, 0.32
0.22, -0.23, 0.89, 0.25, -0.13
0.08, -0.20, 0.05, 1.12, -0.21
-0.07, -0.02, -0.15, -0.44, 1.52
0.90, -0.04, 0.55, -0.15, -0.22
-0.40, 1.47, -0.39, -0.25, 0.19
-0.02, -0.01, 1.22, -0.31, -0.18
0.17, 0.08, 0.09, 0.94, -0.22
0.02, 0.10, -0.09, 0.28, 0.75
0.99, -0.11, 0.05, -0.22, 0.32
0.03, 1.10, 0.00, -0.06, -0.21
0.02, 0.02, 1.09, -0.25, 0.08
0.24, -0.07, -0.01, 0.93, -0.09
0.18, -0.33, -0.01, 0.28, 0.77
1.03, -0.05, 0.06, -0.04, 0.02
0.39, 0.83, -0.31, 0.14, -0.17
0.13, -0.09, 1.00, -0.18, 0.07
0.02, -0.07, -0.05, 1.12, -0.21
0.18, 0.22, -0.04, 0.22, 0.60
1.38, -0.17, -0.36, -0.07, -0.29
0.05, 0.80, -0.16, 0.36, 0.13
0.16, 0.48, 0.64, 0.07, -0.15
-0.12, 0.20, -0.01, 0.88, 0.12
-0.03, 0.01, 0.26, -0.02, 0.90
1.01, 0.09, -0.01, -0.03, -0.04
0.05, 0.75, 0.04, 0.20, 0.06
-0.05, 0.20, 0.97, -0.02, 0.00
0.41, -0.35, -0.18, 1.02, -0.10
-0.08, -0.10, 0.51, -0.19, 0.97
