1.07, -0.24, 0.26, 0.00, -0.10
0.24, 0.89, -0.14, 0.23, -0.08
0.02, -0.16, 0.69, 0.19, 0.58
0.01, -0.03, -0.12, 1.14, -0.05
0.10, 0.05, -0.09, -0.10, 1.02
1.12, -0.24, 0.11, 0.17, -0.53
-0.04, 1.00, 0.32, -0.26, -0.12
-0.35, 1.19, 0.39, -0.19, 0.16
0.06, -0.15, -0.15, 1.13, -0.05
0.18, 0.05, -0.14, -0.18, 1.06
0.80, 0.38, 0.04, 0.06, -0.00
0.05, 1.09, -0.12, -0.13, 0.03
-0.31, -0.25, 1.65, -0.61, 0.06
0.03, -0.37, 0.14, 1.16, -0.15
0.23, -0.06, -0.04, 0.18, 0.61
1.06, -0.29, -0.12, 0.13, 0.09
0.62, 0.51, -0.26, 0.79, -0.66
-0.07, 0.15, 0.81, -0.09, 0.31
0.09, 0.06, -0.01, 0.89, -0.06
-0.35, 0.28, -0.22, -0.55, 1.58
1.27, -0.25, -0.37, -0.19, 0.05
-0.26, 1.54, -0.04, -0.92, 0.06
0.24, -0.27, 0.89, 0.43, -0.38
0.15, 0.18, -0.09, 0.87, -0.15
-0.11, -0.45, 0.13, -0.54, 1.43
1.06, -0.05, 0.05, -0.40, 0.10
0.03, 0.90, -0.12, 0.25, -0.02
0.49, -0.53, 1.36, -0.44, -0.54
0.01, -0.21, 0.67, 0.62, 0.02
-0.07, 0.24, -0.08, 0.08, 0.87
1.07, -0.01, 0.13, -0.18, -0.08
0.18, 0.98, -0.07, -0.15, 0.04
0.10, -0.00, 0.87, 0.06, 0.02
0.00, 0.06, -0.10, 1.05, -0.07
-0.04, -0.11, 0.11, -0.07, 1.12
0.81, -0.05, 0.50, 0.02, -0.16
0.03, 1.02, 0.11, -0.06, -0.17
0.02, 0.37, 1.00, -0.26, -0.20
0.24, 0.18, 0.05, 0.58, 0.08
-0.09, -0.05, -0.19, -0.15, 1.30
0.95, -0.02, 0.19, 0.11, -0.15
-0.02, 0.93, 0.37, -0.41, 0.01
-0.07, -0.09, 1.27, -0.15, -0.07
-0.09, -0.41, 0.14, 1.46, -0.48
-0.10, 0.48, -0.48, -0.39, 1.22
1.15, -0.19, -0.20, 0.03, 0.08
0.00, 0.94, 0.19, -0.04, -0.02
-0.04, -0.08, 1.08, 0.02, 0.01
0.07, -0.11, 0.04, 0.99, 0.05
-0.20, -0.09, -0.03, -0.35, 1.45
0.90, 0.15, 0.23, -0.16, -0.05
-0.03, 0.94, 0.13, -0.04, 0.12
0.09, 0.22, 0.68, -0.13, 0.44
-0.10, -0.57, -0.19, 1.64, -0.45
-0.03, 0.16, 0.27, -0.07, 0.83
1.02, -0.04, -0.12, 0.06, 0.02
0.29, 0.73, -0.29, 0.38, 0.06
-0.10, 0.16, 1.05, 0.17, -0.35
0.09, -0.14, -0.02, 1.07, -0.02
0.21, -0.10, 0.41, 0.22, 0.43
0.89, 0.06, 0.32, -0.63, 0.37
0.03, 0.88, -0.01, 0.26, -0.17
-0.03, 0.64, 0.70, 0.03, -0.20
0.45, -0.43, 0.20, 0.86, -0.13
-0.03, 0.17, 0.18, -0.18, 0.83
0.66, 0.18, 0.27, -0.11, 0.33
0.47, 0.89, -0.12, -0.06, -0.46
0.04, 0.14, 0.92, -0.02, -0.02
0.08, -0.22, -0.39, 1.49, -0.68
-0.08, 0.42, -0.15, -0.31, 1.14
0.85, 0.20, 0.23, -0.01, -0.01
-0.12, 0.99, -0.01, -0.15, 0.31
0.26, -0.26, 0.87, 0.25, -0.13
0.08, -0.20, 0.06, 1.14, -0.25
-0.04, -0.03, -0.13, -0.41, 1.48
0.93, -0.03, 0.54, -0.18, -0.25
-0.43, 1.53, -0.44, -0.27, 0.14
-0.05, -0.03, 1.26, -0.35, -0.18
0.20, 0.10, 0.06, 0.94, -0.27
-0.02, 0.15, -0.09, 0.29, 0.75
1.01, -0.11, 0.05, -0.27, 0.33
0.05, 1.11, -0.00, -0.08, -0.24
0.00, 0.04, 1.09, -0.23, 0.05
0.25, -0.07, -0.08, 0.96, -0.09
0.19, -0.34, -0.00, 0.29, 0.75
1.09, -0.10, 0.03, -0.08, -0.02
0.40, 0.87, -0.37, 0.16, -0.22
0.13, -0.10, 1.00, -0.19, 0.07
-0.00, -0.04, -0.05, 1.14, -0.25
0.18, 0.22, -0.04, 0.26, 0.57
1.40, -0.16, -0.41, -0.09, -0.26
0.07, 0.78, -0.21, 0.44, 0.09
0.17, 0.48, 0.64, 0.02, -0.12
-0.13, 0.23, -0.01, 0.88, 0.11
0.01, -0.01, 0.24, 0.00, 0.88
1.03, 0.07, -0.02, -0.04, -0.03
0.05, 0.75, 0.05, 0.20, 0.04
-0.04, 0.20, 0.96, -0.02, 0.00
0.42, -0.33, -0.16, 1.01, -0.14
-0.10, -0.13, 0.56, -0.20, 0.98
