1.35, 0.64, 0.10, 0.06, -0.00, -0.93
0.15, 1.92, -0.39, -0.09, 0.05, -0.46
0.18, 0.40, 1.09, -0.19, 0.06, -0.37
-0.42, -0.71, -0.44, 2.21, -0.27, -0.88
-0.33, 0.04, -0.24, -0.02, 1.56, -0.63
-0.95, 0.44, -0.22, 0.48, -0.64, 1.02
1.41, 0.47, -0.10, -0.22, 0.19, -0.69
0.98, 2.26, -0.27, -1.02, 0.61, -0.03
-0.44, 0.12, 1.22, 0.19, -0.30, -0.46
-0.45, 0.21, -0.58, 1.46, -0.14, -0.55
-0.60, -0.55, -0.09, 0.21, 1.68, -0.94
-1.60, 0.19, -0.37, 0.65, -0.32, 0.92
1.40, 0.49, -0.39, 0.03, -0.29, -0.40
0.64, 2.03, -0.27, -0.39, 0.06, -0.17
-0.42, -0.31, 1.37, 0.30, 0.13, -0.53
-0.21, -0.09, -0.33, 1.39, 0.06, -0.25
-0.15, 0.48, 0.05, 0.06, 1.00, -0.32
-0.07, 0.98, 0.05, -0.46, -0.27, 1.41
1.63, 0.09, -0.07, -0.20, 0.27, -0.64
-0.47, 1.83, -0.58, 0.25, -0.17, -0.80
-0.02, 0.00, 1.04, 0.24, -0.24, -0.39
-0.94, -0.03, -0.49, 1.70, -0.14, -0.36
-0.93, -0.67, 0.17, 0.30, 1.68, -0.83
-0.51, 0.74, 0.15, -0.20, -0.48, 1.39
2.02, 1.22, -0.19, -1.21, 0.36, -0.07
-0.95, 1.95, -0.84, 0.36, -0.17, -0.17
-0.63, -0.32, 1.32, 0.21, 0.13, -0.58
-0.52, -0.16, -0.27, 1.58, -0.09, -0.50
-0.39, -0.27, -0.36, 0.04, 1.69, -0.80
-0.26, 0.60, -0.29, 0.01, -0.11, 1.10
1.13, 0.19, -0.01, 0.03, 0.22, -0.62
0.17, 1.90, -0.42, -0.08, -0.06, -0.36
-0.01, -0.15, 1.17, 0.28, -0.41, -0.44
-0.57, 0.26, -0.63, 1.92, -0.29, -0.83
-0.24, 0.33, -0.42, -0.01, 1.56, -0.68
-0.71, 0.57, -0.37, 0.41, -0.54, 1.03
1.31, -0.26, -0.17, 0.80, -0.13, -0.75
-0.86, 1.72, -0.52, 0.09, 0.07, -0.33
-0.20, -0.15, 1.20, 0.31, -0.15, -0.42
-0.57, 0.21, -0.60, 1.52, -0.17, -0.58
-0.46, -0.29, -0.10, 0.16, 1.54, -0.75
-0.70, 0.75, -0.11, -0.03, -0.17, 1.09
1.51, 0.49, 0.01, -0.42, 0.30, -0.73
0.00, 1.69, -0.20, 0.09, -0.18, -0.50
-0.38, -0.60, 1.51, 0.48, 0.24, -0.76
-0.74, -0.12, -0.66, 1.63, -0.05, -0.65
-0.20, 0.23, -0.40, 0.18, 1.53, -0.71
-0.24, 0.41, -0.11, 0.11, -0.39, 1.22
1.12, 0.27, -0.24, 0.22, -0.04, -0.48
-0.99, 1.90, -0.85, 0.48, -0.21, -0.30
0.11, 0.36, 1.16, -0.06, -0.54, -0.04
-0.34, -0.29, -0.35, 1.57, -0.08, -0.42
-0.48, 0.13, -0.43, -0.04, 1.60, -0.56
-0.29, 0.49, -0.51, 0.26, -0.13, 0.88
1.36, 0.89, -0.03, -0.31, 0.11, -0.67
-0.16, 2.02, -0.32, -0.01, -0.17, -0.32
-0.03, 0.05, 1.21, -0.16, 0.18, -0.44
-0.60, -0.23, -0.58, 1.57, -0.04, -0.74
-0.41, 0.01, -0.61, 0.23, 1.50, -0.68
0.06, 0.71, -0.08, -0.25, -0.17, 1.08
