2.08, 0.59, -0.28, 0.29, -0.01, 0.11, 0.62, -0.01, 0.30, -0.51, 0.52, -0.03, 0.51, -0.03, -0.54, -0.44, -0.13, -0.05, 0.89, -0.08, 0.50, -0.45, -0.85, -0.34, 0.72, -0.55, 0.31, -0.39, -0.17, 0.00, -0.43, -0.42, -0.83, -0.12, 0.56, 0.22, 0.66, -0.88, 0.66, -1.40, 0.00, -0.79, 0.04, 0.46, -1.07, 0.15, -0.67, -1.13, -1.31, -0.01
-0.64, 0.88, 1.25, 0.24, 0.71, 0.42, -0.15, 0.43, -0.08, 0.38, 0.10, -0.18, 0.26, -0.03, 1.37, -0.26, -0.09, -0.66, -0.11, 0.70, -0.63, -0.62, -0.65, -0.18, -1.13, -0.25, 0.73, -0.83, 0.51, 0.09, -1.18, 0.06, -0.04, -0.54, -0.92, 0.09, -1.45, -1.44, -0.11, 0.04, -1.44, -1.02, -2.03, -0.46, -1.42, -1.02, -0.82, -0.26, -0.65, 0.44
0.25, 0.65, 1.29, 0.12, 0.47, 0.19, 0.58, 0.30, 0.03, 0.27, 0.18, 0.29, 0.18, 0.11, 0.52, 0.28, 0.11, -0.21, -0.14, 0.87, 0.38, -0.23, -0.41, 0.41, 0.07, -0.65, 0.48, -0.11, -0.28, 0.25, -0.50, -0.64, -0.58, -0.54, 0.21, -0.16, 0.04, -0.63, -0.06, -0.42, -0.36, -0.33, -0.55, 0.05, -0.56, 0.13, -0.58, -0.96, -0.75, 0.00
0.66, 0.59, -0.61, 0.76, -0.08, 0.63, 0.93, 0.12, 0.54, -0.49, 0.30, -0.10, 0.24, 0.80, -0.69, 0.42, 0.70, -0.05, 0.23, -1.19, 1.23, 1.00, 0.98, 0.59, -0.21, 0.01, -0.62, 0.05, 0.07, -1.81, 0.42, -0.38, -0.54, 0.56, 0.78, -1.34, 0.20, -0.02, -0.37, -1.04, -0.24, 0.92, 1.04, 0.60, 0.93, 0.53, -0.72, -0.44, 0.26, -0.16
1.41, 0.31, -0.98, 0.73, 1.54, 0.26, -0.59, -0.27, 0.50, -0.14, 0.10, -0.24, 0.33, 0.08, -0.64, -0.10, 0.10, 0.19, 0.97, -1.61, -0.15, 0.38, 0.90, -0.08, 0.30, -0.04, -0.73, -0.57, 0.05, -0.56, 0.19, 0.35, -0.23, 0.30, 0.17, -0.10, -0.05, 0.53, -0.09, -0.02, -0.52, 0.58, -0.81, -1.16, 0.01, -0.22, -0.12, -0.10, -1.15, -1.29
1.09, 0.89, -0.54, 0.46, 0.27, 1.37, 0.42, -0.17, -0.03, 0.09, 0.87, -0.09, -0.19, 0.28, -0.72, 0.15, 0.71, 0.28, -0.10, -1.48, 0.48, 0.52, 0.98, 0.19, 0.20, -0.17, -1.38, -0.06, -0.39, -0.76, 0.56, -0.11, -0.71, 0.09, -0.35, -1.29, -0.54, 0.58, -1.16, 0.09, -1.03, 0.47, -0.08, -1.00, 0.61, -0.42, -0.80, -0.22, 0.35, -1.10
0.09, 0.61, 0.61, -0.01, 0.77, 0.48, 1.63, 0.11, -0.18, 0.24, 0.20, -0.10, 0.13, 0.08, 0.44, 0.63, 0.04, -0.54, -0.04, 0.52, 0.08, -0.23, -0.42, 0.31, 0.11, -0.93, 0.24, -0.42, -0.55, 0.05, -0.57, -0.87, -0.86, -0.27, 0.09, -0.29, -0.05, -0.29, -0.01, -0.30, -0.53, -0.10, -0.92, -0.62, -0.54, -0.02, -0.61, -1.05, -0.64, -0.34
-0.24, 0.49, -0.05, -0.33, -0.77, 0.39, 0.53, 1.55, 0.96, 0.13, -0.29, 0.76, 0.74, 0.58, 0.82, -0.07, 0.34, 0.33, 0.04, 0.96, 0.32, 0.41, -0.06, 0.00, -0.87, 0.32, 0.41, 1.04, 0.92, 0.83, -0.39, 0.92, 0.37, 0.09, -0.15, 0.80, -0.36, -0.51, 0.54, 0.12, -0.24, -0.68, -0.30, 0.75, -0.55, -0.54, -0.66, 0.23, 0.24, 0.74
-0.20, 0.17, 2.21, 0.74, 0.29, 0.31, -0.15, 0.25, 0.64, 0.95, -0.82, 0.34, 0.01, -0.48, 1.02, -0.26, -0.90, -0.44, -1.21, 0.60, -0.92, -0.45, -0.42, -0.34, 0.72, -0.15, -0.00, -0.24, -0.05, -0.28, -1.13, -0.43, -0.01, -0.15, -1.47, -0.54, -1.57, -0.41, -0.29, 0.14, -2.18, -1.24, -1.21, -0.09, -1.64, -0.55, -1.82, -0.27, -0.08, -0.06
-0.68, 1.09, 3.16, -0.61, 1.42, 0.04, 1.21, 0.07, -1.40, 1.18, 1.07, -0.35, -0.52, -0.48, 1.08, 0.20, 0.39, -0.75, 0.08, 1.57, 0.34, -1.54, -1.53, 0.20, 0.23, -0.95, 0.69, -1.08, -1.90, 0.61, -0.35, -2.26, -0.75, -0.62, -0.20, -0.49, -0.14, -0.64, -0.69, 0.26, -0.20, -0.71, -0.21, -0.73, -0.53, -0.33, 0.29, -1.26, -1.06, -0.84
1.23, 0.56, -0.61, 0.41, 0.15, 0.31, 0.29, -0.22, 0.19, -0.22, 1.55, 0.09, 0.05, -0.31, -0.68, 0.10, 0.03, -0.04, 0.80, -0.76, 0.21, -0.17, -0.21, -0.75, 0.13, 0.11, -0.50, -0.81, -1.23, -1.18, 0.34, -0.84, -0.20, 0.00, -0.23, -0.45, 0.13, -0.17, -0.35, -1.22, 0.12, -0.17, 0.51, -0.60, -0.02, 0.00, -0.39, -0.74, -1.67, -1.23
0.39, 0.59, 1.76, 0.43, 0.43, -0.07, -0.25, 0.23, -0.29, 0.95, -0.58, 0.95, -0.83, -0.47, 0.36, -0.22, -0.60, 0.57, -0.82, 1.02, -0.90, -1.28, -0.47, -0.94, 1.63, 0.93, -0.86, -0.24, -0.17, 0.24, -0.37, -0.22, 0.73, -0.40, -1.72, -0.36, -1.26, -1.36, -1.59, -0.01, -1.11, -1.63, -0.20, -0.84, -1.15, -1.00, -0.90, -0.19, -0.02, -0.74
0.38, -0.58, -0.21, 1.53, -0.26, 0.70, -0.48, 0.78, 0.67, 0.47, 0.53, 0.96, 1.06, 0.20, -0.12, 0.85, 0.24, 0.63, -0.29, -0.05, 0.27, 0.73, 0.18, -0.05, 0.07, 0.44, 0.57, 0.77, 0.48, -0.15, -0.55, -0.13, 0.45, -0.54, -0.20, -0.41, -0.18, -0.58, -0.31, -0.98, 0.41, -1.08, 0.35, 0.42, -0.60, -0.84, -0.60, -0.76, -0.65, -0.42
