3.13, -0.14, 0.31, -0.30, -0.35, -0.18
-1.11, 4.06, -1.74, -1.62, -0.95, -1.07
-0.80, -0.86, 3.46, -0.79, -0.79, 0.16
-1.66, -0.67, -0.10, 4.86, -0.53, -0.77
-0.51, -0.40, -0.46, -0.94, 4.55, -1.26
0.72, 2.07, -1.88, -0.99, -1.15, 1.40
3.26, -0.15, -0.05, 0.22, -0.43, -0.31
-0.43, 3.06, -1.21, -0.41, -0.58, -1.16
-0.44, -0.73, 3.47, -0.76, -0.46, 0.09
-0.84, -0.36, -0.08, 4.83, -0.71, -0.71
-0.71, -0.83, -0.77, -0.96, 4.96, -0.95
-0.77, 0.76, 0.78, -2.05, 0.33, 4.24
2.65, -0.02, 0.44, -0.16, -0.36, -0.21
-0.42, 3.56, -1.49, -1.01, -0.69, -0.77
-0.54, -0.87, 3.20, -0.30, -0.29, 0.19
-1.25, -0.49, -0.18, 4.88, -1.31, -0.95
-0.32, -0.87, -0.69, -0.80, 4.29, -0.94
0.93, 1.44, -0.47, -1.56, 0.53, 2.27
3.28, 0.03, 0.07, 0.18, -0.24, -0.52
-0.60, 3.30, -0.78, -0.90, -0.70, -0.93
-0.73, -0.93, 3.46, -0.79, -0.48, 0.19
-1.83, -0.35, -0.24, 5.11, -0.56, -0.68
-0.97, -0.85, -0.64, -1.30, 5.05, -1.06
0.22, 1.84, -1.67, -0.56, -0.71, 2.11
3.32, -0.21, 0.45, -0.17, -0.49, -0.44
-0.10, 3.16, -1.02, -0.46, -0.54, -0.87
-0.47, -0.66, 3.15, -0.64, -0.49, 0.31
-1.53, -0.65, -0.25, 5.22, -1.55, -0.89
-0.17, -0.47, -0.81, -0.86, 4.56, -0.84
-0.86, 0.79, 0.12, -2.96, -0.08, 5.28
2.87, -0.02, 0.49, -0.08, -0.48, 0.39
0.13, 2.97, -0.60, -0.38, -0.59, -0.55
-0.88, -0.72, 3.53, -0.73, -0.49, 0.24
-1.26, -1.12, 0.18, 5.28, -1.27, -1.13
-1.45, -0.97, -0.79, -1.98, 5.02, -1.13
-0.98, 0.72, 0.66, -1.48, -0.36, 4.43
3.30, 0.20, -0.14, 0.16, -0.67, -0.33
-0.16, 3.38, -1.01, -0.65, -0.64, -0.86
-1.11, -0.69, 3.84, -1.51, -1.21, 0.62
-1.48, 0.03, 0.32, 4.77, -0.91, -0.80
-0.10, 0.07, -0.16, -0.39, 3.63, -0.75
-0.68, 0.78, -0.68, -0.68, -0.46, 4.07
3.08, 0.25, 0.09, 0.04, -0.61, -0.34
-0.37, 3.23, -0.78, -0.76, -0.34, -0.83
-0.11, -0.74, 3.14, -1.07, -0.49, 0.47
-1.68, -0.38, -0.02, 5.71, -0.89, -0.65
-0.62, -0.42, -0.57, -1.13, 4.74, -0.92
1.51, 0.63, -0.41, 1.04, -0.56, 1.48
3.19, -0.13, 0.28, -0.02, -0.60, -0.48
-0.37, 3.18, -1.13, -0.99, -0.60, -0.58
-0.48, -0.46, 3.66, -1.93, -0.16, 0.52
-1.55, -0.82, -0.17, 6.02, -0.82, -0.80
-0.01, -0.23, -0.02, -0.82, 3.98, -0.99
0.63, 1.92, -0.90, -1.44, -0.69, 2.76
3.78, -0.12, 0.34, -0.28, -0.50, -0.11
-0.11, 3.21, -1.18, -0.48, -0.55, -0.88
-0.56, -0.65, 3.24, -0.73, -0.36, 0.24
-2.12, -1.15, -0.16, 5.41, -1.18, -1.46
-0.31, -0.20, -0.50, -0.65, 4.12, -0.89
1.54, 1.20, -1.59, 0.27, -0.64, 1.90
3.33, -0.12, -0.02, 0.07, -0.50, -0.26
-0.46, 3.46, -1.22, -0.92, -0.67, -0.89
-0.23, -0.62, 3.02, -1.06, -0.46, 0.48
-0.48, -0.74, 0.27, 5.07, -1.07, -0.97
-0.30, -0.37, -0.50, -0.97, 5.01, -0.99
1.61, 0.55, -2.06, 1.67, -0.06, 0.70
3.09, 0.23, -0.32, 0.13, -0.09, -0.25
-0.23, 2.78, -0.87, -0.95, -0.62, -0.58
-0.24, -0.63, 3.27, -0.68, -0.47, 0.14
