1.32, 0.45, 0.09, 0.04, 0.09, -0.79
0.12, 1.82, -0.31, -0.06, 0.11, -0.40
0.06, 0.35, 1.05, -0.05, 0.02, -0.39
-0.34, -0.51, -0.33, 1.99, -0.20, -0.80
-0.29, 0.13, -0.25, 0.05, 1.40, -0.56
-0.73, 0.40, -0.20, 0.42, -0.50, 1.03
1.37, 0.41, -0.10, -0.16, 0.17, -0.64
0.75, 2.06, -0.24, -0.74, 0.45, -0.08
-0.37, 0.07, 1.19, 0.14, -0.16, -0.41
-0.40, 0.23, -0.49, 1.40, -0.10, -0.51
-0.48, -0.33, -0.10, 0.22, 1.51, -0.75
-1.26, 0.21, -0.25, 0.48, -0.26, 0.96
1.33, 0.47, -0.35, 0.06, -0.18, -0.34
0.48, 1.86, -0.25, -0.23, 0.03, -0.20
-0.41, -0.29, 1.31, 0.33, 0.14, -0.51
-0.14, 0.05, -0.27, 1.27, 0.04, -0.22
-0.12, 0.42, 0.03, 0.08, 1.02, -0.33
-0.17, 0.88, 0.00, -0.35, -0.27, 1.35
1.39, 0.07, -0.06, -0.07, 0.22, -0.58
-0.44, 1.72, -0.46, 0.21, -0.01, -0.60
-0.01, 0.00, 1.03, 0.24, -0.20, -0.38
-0.81, 0.08, -0.41, 1.56, -0.08, -0.36
-0.89, -0.49, 0.10, 0.37, 1.54, -0.73
-0.53, 0.64, 0.12, -0.10, -0.46, 1.34
1.80, 1.07, -0.15, -0.93, 0.27, -0.09
-0.85, 1.81, -0.64, 0.34, -0.10, -0.23
-0.57, -0.20, 1.23, 0.21, 0.10, -0.54
-0.47, -0.05, -0.21, 1.47, -0.06, -0.45
-0.33, -0.15, -0.30, 0.11, 1.51, -0.72
-0.26, 0.52, -0.24, 0.05, -0.11, 1.06
1.07, 0.16, -0.01, 0.07, 0.19, -0.57
0.14, 1.80, -0.36, -0.04, -0.01, -0.33
-0.03, -0.13, 1.18, 0.25, -0.31, -0.43
-0.56, 0.33, -0.52, 1.81, -0.25, -0.76
-0.26, 0.37, -0.30, 0.06, 1.39, -0.60
-0.62, 0.53, -0.34, 0.38, -0.42, 1.01
1.20, -0.07, -0.14, 0.54, -0.03, -0.60
-0.76, 1.57, -0.43, 0.16, 0.03, -0.38
-0.20, -0.10, 1.16, 0.28, -0.07, -0.39
-0.52, 0.22, -0.51, 1.46, -0.14, -0.53
-0.39, -0.16, -0.06, 0.15, 1.44, -0.65
-0.67, 0.63, -0.13, 0.03, -0.15, 1.04
1.36, 0.42, 0.02, -0.23, 0.25, -0.68
-0.01, 1.60, -0.16, 0.09, -0.10, -0.43
-0.35, -0.49, 1.45, 0.40, 0.25, -0.70
-0.69, -0.04, -0.58, 1.58, -0.09, -0.62
-0.21, 0.30, -0.30, 0.24, 1.30, -0.60
-0.22, 0.38, -0.10, 0.19, -0.37, 1.17
1.07, 0.23, -0.20, 0.22, 0.01, -0.48
-0.90, 1.81, -0.67, 0.43, -0.11, -0.26
0.10, 0.31, 1.11, -0.02, -0.36, -0.09
-0.26, -0.12, -0.28, 1.43, -0.00, -0.32
-0.41, 0.14, -0.41, 0.06, 1.49, -0.54
-0.30, 0.42, -0.42, 0.27, -0.13, 0.89
1.30, 0.71, -0.02, -0.21, 0.09, -0.61
-0.22, 1.82, -0.29, 0.11, -0.11, -0.34
-0.05, 0.03, 1.21, -0.08, 0.12, -0.45
-0.53, -0.10, -0.46, 1.50, -0.05, -0.63
-0.35, 0.03, -0.46, 0.25, 1.41, -0.64
-0.08, 0.58, -0.07, -0.10, -0.17, 1.04
