-0.22, -0.70, -1.21, -0.23, 1.51
-3.20, 2.86, 1.29, -0.33, 1.79
0.79, 3.66, 0.09, -1.07, -3.05
1.26, -1.40, -0.22, 3.34, -2.75
0.09, 1.30, -0.33, -4.56, 4.03
2.02, -4.03, 3.18, 0.80, 1.57
0.89, 3.07, 1.21, -2.77, 2.00
-0.87, 2.26, 1.82, -1.90, -1.58
1.55, -5.36, 1.58, 3.72, -1.73
2.29, -2.87, -3.42, 0.32, 4.96
2.90, -1.85, 3.34, 0.11, -0.71
1.14, 2.69, 0.59, 0.06, -4.64
-0.88, -0.53, 0.64, -0.45, 3.26
3.41, -3.08, -0.03, 3.19, -1.56
9.46, -4.97, -1.84, -1.51, 2.71
-0.75, 1.53, 1.05, 0.41, -0.49
-2.81, 3.74, 1.45, -1.91, -0.77
-1.57, 2.26, 1.85, -1.66, -1.45
-0.84, -1.21, 0.15, 3.09, -3.35
1.58, 1.16, -1.36, -1.98, 2.72
5.17, -2.70, -0.18, 0.36, 0.27
0.15, 2.90, 0.56, -1.73, 0.75
0.56, 3.25, 1.60, -2.24, -3.65
1.54, -0.77, -0.03, 3.69, -2.93
8.13, -2.94, -7.55, 1.80, 2.37
5.33, -1.25, 0.04, -1.09, -1.25
-0.49, 2.48, -0.70, -1.39, -0.66
-2.10, 0.74, 2.78, -1.37, -1.44
2.88, 2.31, 1.08, 1.21, -2.63
5.01, -0.01, -3.66, 1.05, 2.22
3.01, -2.24, 1.31, 0.37, 1.02
0.57, 1.93, 1.04, -1.23, 0.87
-2.40, -0.40, 2.70, -1.35, 0.58
3.11, -2.65, -3.26, 3.49, -1.28
1.41, -0.90, -2.64, -2.18, 3.93
0.67, 2.31, 1.16, 1.38, -2.32
-0.08, 2.19, 0.61, -1.94, 0.30
-3.20, 1.13, 2.07, -0.66, 0.25
1.66, 0.67, -0.91, 3.32, -2.57
-0.42, 0.98, -4.61, 0.36, 5.39
4.93, -1.09, -2.31, -1.43, -0.80
-2.54, 3.35, 1.33, -1.97, -0.40
2.00, 1.56, 3.31, -2.90, 1.32
0.71, -2.58, -0.51, 4.85, -4.95
3.74, -2.18, -2.92, -0.15, 4.15
3.25, 2.12, 1.44, -1.80, -2.59
-3.25, 3.82, 2.48, -3.02, -1.36
2.21, 2.41, 1.58, -0.60, -2.38
3.03, -0.35, -0.22, 3.13, -3.34
0.33, 0.37, -4.73, 1.80, 3.86
4.60, -0.58, -2.49, -0.72, -2.20
-1.01, 2.55, -0.19, -1.12, -0.48
-2.55, 3.10, 2.03, -0.78, -0.37
4.15, -1.71, 0.70, 0.77, -1.26
4.14, -0.90, -4.04, -3.22, 4.94
3.20, -2.36, -0.36, 0.46, 0.18
1.35, 3.00, 0.17, -2.10, 1.13
-1.20, 1.82, 1.73, -1.68, 0.10
0.10, -1.95, -0.32, 3.88, -2.50
-0.14, 0.34, 0.21, 0.28, 0.69
-0.37, 4.36, -4.70, -1.22, -4.50
-2.26, 3.13, 0.17, -0.69, -0.75
-2.05, 3.38, 3.17, 0.78, -4.36
2.90, -2.50, -2.32, 3.92, -3.20
4.13, -0.35, -4.60, 0.40, 1.30
2.08, -2.52, 0.24, 1.19, 1.85
0.33, 4.00, 0.45, -2.73, -0.24
-0.66, 1.18, 1.90, -1.36, -0.39
0.78, 1.30, 2.06, 0.78, -2.03
5.01, -1.95, -0.49, -0.29, -0.51
3.49, -1.32, -1.49, -0.76, -1.22
0.05, 2.42, 0.57, -2.00, -0.13
-2.34, 0.75, 2.65, -1.16, -0.97
0.09, -0.38, -1.17, 3.59, -3.39
-1.18, 0.08, -0.20, -4.19, 7.82
4.21, -0.03, -2.07, -0.23, -2.36
-3.52, 4.07, 1.25, -2.00, -1.66
-3.94, 1.86, 2.42, 2.05, 2.35
1.41, 0.30, 0.41, 2.19, -2.50
4.51, -0.45, -2.60, -1.40, 3.59
3.66, -1.43, 0.40, -1.44, 1.40
0.43, 1.24, 1.25, -2.73, 3.89
-0.98, -0.19, 1.90, -0.86, 0.11
3.62, -3.95, -1.51, 3.17, -1.72
5.87, -1.49, -3.15, -1.41, 2.72
3.41, -0.64, 1.89, 1.05, -3.45
0.16, 2.94, 1.44, -2.33, 0.11
0.33, 2.21, 0.21, 0.20, -2.33
-0.01, -1.77, -0.80, 3.17, -1.67
2.02, -0.38, -0.91, -3.37, 2.15
4.46, -1.08, -2.10, -0.48, -1.46
1.32, 1.34, 1.20, -1.54, 1.98
0.67, 1.64, 0.88, -1.64, 1.79
-4.37, 0.25, 0.20, 2.49, -1.14
-1.16, 0.14, -0.77, -1.17, 6.19
5.33, -1.03, -0.82, -0.33, -1.18
-1.12, 2.15, -0.69, -0.34, -1.19
0.18, 3.11, 1.60, -1.65, -5.79
2.04, -2.60, 2.04, 4.82, -3.77
3.82, -0.37, -4.60, -2.13, 3.63
