-0.17, -0.85, -1.26, -0.16, 1.58
-3.14, 2.80, 1.31, -0.27, 1.79
1.02, 3.66, 0.08, -1.03, -3.18
1.24, -1.43, -0.23, 3.35, -2.76
0.06, 1.27, -0.36, -4.52, 4.06
2.09, -4.38, 3.29, 0.85, 1.65
0.91, 3.04, 1.22, -2.75, 1.98
-0.92, 2.22, 1.85, -1.85, -1.69
1.60, -5.48, 1.57, 3.76, -1.75
2.35, -2.98, -3.38, 0.37, 4.96
2.91, -1.95, 3.44, 0.14, -0.76
1.19, 2.66, 0.57, 0.08, -4.66
-0.85, -0.60, 0.60, -0.40, 3.35
3.52, -3.25, -0.08, 3.22, -1.58
9.41, -4.92, -1.89, -1.51, 2.69
-0.87, 1.74, 1.26, 0.47, -0.64
-2.75, 3.70, 1.38, -1.85, -0.71
-1.52, 2.21, 1.82, -1.62, -1.41
-0.90, -1.24, 0.15, 3.13, -3.42
1.63, 1.14, -1.41, -2.01, 2.77
5.18, -2.72, -0.17, 0.39, 0.27
0.20, 2.87, 0.57, -1.71, 0.82
0.59, 3.19, 1.57, -2.19, -3.65
1.59, -0.77, 0.02, 3.73, -2.96
8.10, -2.96, -7.54, 1.82, 2.36
5.43, -1.27, 0.01, -1.07, -1.28
-0.45, 2.44, -0.76, -1.35, -0.67
-2.15, 0.69, 2.84, -1.36, -1.51
2.91, 2.29, 1.10, 1.24, -2.67
5.12, -0.00, -3.79, 1.12, 2.29
3.02, -2.26, 1.31, 0.37, 1.08
0.61, 1.93, 1.06, -1.24, 0.87
-2.44, -0.48, 2.73, -1.33, 0.54
3.01, -2.69, -3.23, 3.51, -1.29
1.41, -0.95, -2.68, -2.17, 3.92
0.65, 2.27, 1.27, 1.41, -2.35
-0.06, 2.16, 0.54, -1.89, 0.32
-3.20, 1.12, 2.04, -0.63, 0.24
1.70, 0.72, -0.95, 3.35, -2.59
-0.40, 0.97, -4.69, 0.41, 5.40
5.01, -1.09, -2.21, -1.55, -0.78
-2.50, 3.29, 1.28, -1.93, -0.35
2.17, 1.55, 3.50, -2.92, 1.30
0.69, -2.59, -0.52, 4.86, -4.97
3.74, -2.15, -2.98, -0.12, 4.20
3.34, 2.15, 1.55, -1.82, -2.71
-3.20, 3.76, 2.43, -2.96, -1.37
2.30, 2.47, 1.61, -0.57, -2.45
3.08, -0.39, -0.35, 3.16, -3.35
0.37, 0.36, -4.84, 1.83, 3.85
4.72, -0.57, -2.58, -0.84, -2.23
-1.00, 2.51, -0.15, -1.06, -0.45
-2.57, 3.13, 2.00, -0.74, -0.31
4.19, -1.70, 0.72, 0.79, -1.30
4.20, -0.96, -4.12, -3.15, 5.02
3.25, -2.41, -0.40, 0.48, 0.16
1.39, 2.99, 0.14, -2.10, 1.19
-1.16, 1.77, 1.71, -1.64, 0.09
0.02, -1.90, -0.35, 3.89, -2.51
-0.27, 0.41, 0.27, 0.31, 0.72
-0.39, 4.40, -4.76, -1.25, -4.55
-2.23, 3.12, 0.15, -0.67, -0.79
-2.16, 3.38, 3.21, 0.78, -4.34
2.88, -2.39, -2.34, 3.93, -3.22
4.09, -0.27, -4.68, 0.36, 1.37
2.03, -2.52, 0.23, 1.15, 1.94
0.38, 3.97, 0.43, -2.71, -0.23
-0.62, 1.12, 1.89, -1.32, -0.36
0.77, 1.28, 2.17, 0.80, -2.06
5.09, -1.92, -0.51, -0.35, -0.56
3.55, -1.36, -1.49, -0.82, -1.25
0.02, 2.37, 0.52, -1.95, -0.20
-2.33, 0.75, 2.63, -1.13, -0.97
0.06, -0.40, -1.23, 3.62, -3.41
-1.16, 0.03, -0.23, -4.22, 7.87
4.30, -0.09, -2.06, -0.19, -2.38
-3.46, 3.99, 1.20, -1.94, -1.62
-3.95, 1.86, 2.42, 2.15, 2.36
1.48, 0.30, 0.31, 2.22, -2.51
4.44, -0.37, -2.55, -1.37, 3.68
3.60, -1.34, 0.36, -1.49, 1.38
0.42, 1.18, 1.20, -2.67, 3.85
-0.99, -0.20, 1.90, -0.83, 0.11
3.66, -4.01, -1.51, 3.18, -1.74
5.89, -1.46, -3.17, -1.49, 2.77
3.49, -0.75, 1.89, 1.07, -3.50
0.22, 2.89, 1.40, -2.28, 0.12
0.41, 2.14, 0.19, 0.25, -2.35
-0.01, -1.81, -0.77, 3.18, -1.68
2.11, -0.38, -1.02, -3.49, 2.07
4.54, -1.13, -2.14, -0.46, -1.50
1.32, 1.30, 1.19, -1.53, 2.02
0.75, 1.62, 0.89, -1.67, 1.79
-4.44, 0.22, 0.23, 2.52, -1.12
-1.19, 0.09, -0.76, -1.19, 6.30
5.43, -1.04, -0.93, -0.35, -1.18
-1.14, 2.16, -0.72, -0.34, -1.26
0.23, 3.05, 1.55, -1.61, -5.66
2.12, -2.60, 2.10, 4.84, -3.79
3.90, -0.15, -4.69, -2.12, 3.58
