0.99, -0.17, 0.29, -0.03, -0.02
0.27, 0.87, -0.14, 0.21, -0.08
-0.05, -0.16, 0.81, 0.12, 0.54
-0.02, -0.05, -0.08, 1.13, -0.03
0.07, 0.00, -0.10, -0.14, 1.10
1.13, -0.21, 0.07, 0.10, -0.45
-0.01, 1.00, 0.20, -0.21, -0.09
-0.26, 0.98, 0.58, -0.13, 0.05
0.04, -0.15, -0.19, 1.18, -0.05
0.21, 0.04, -0.06, -0.20, 1.01
0.81, 0.36, 0.06, 0.05, -0.01
0.09, 1.02, -0.09, -0.08, 0.02
-0.26, -0.13, 1.52, -0.53, 0.11
0.06, -0.34, 0.10, 1.13, -0.12
0.28, -0.08, -0.05, 0.09, 0.65
1.03, -0.27, -0.15, 0.15, 0.14
0.61, 0.50, -0.20, 0.71, -0.54
-0.05, 0.07, 0.86, -0.05, 0.29
0.13, -0.08, -0.04, 0.95, -0.03
-0.24, 0.18, -0.15, -0.42, 1.46
1.24, -0.24, -0.30, -0.18, 0.04
-0.24, 1.49, -0.02, -0.81, 0.03
0.19, -0.26, 0.93, 0.36, -0.32
0.15, 0.17, -0.10, 0.86, -0.12
-0.04, -0.37, 0.09, -0.45, 1.35
1.05, -0.01, -0.01, -0.40, 0.14
0.05, 0.88, -0.07, 0.23, -0.04
0.39, -0.49, 1.35, -0.39, -0.46
0.04, -0.16, 0.47, 0.71, 0.04
-0.06, 0.16, -0.06, 0.04, 0.93
1.02, 0.04, 0.11, -0.15, -0.01
0.18, 0.93, -0.02, -0.10, 0.06
0.09, 0.05, 0.87, 0.00, 0.04
0.01, 0.04, -0.07, 1.02, -0.03
-0.03, -0.11, 0.16, -0.05, 1.07
0.87, -0.05, 0.44, -0.05, -0.13
0.01, 1.00, 0.07, 0.04, -0.15
0.01, 0.34, 1.01, -0.21, -0.20
0.22, 0.17, 0.08, 0.58, 0.09
-0.02, -0.08, -0.21, -0.11, 1.24
0.95, -0.02, 0.19, 0.14, -0.14
-0.04, 0.95, 0.36, -0.38, -0.01
-0.08, -0.01, 1.30, -0.26, -0.11
-0.13, -0.47, 0.01, 1.52, -0.41
-0.10, 0.41, -0.42, -0.30, 1.21
1.09, -0.13, -0.11, -0.00, 0.09
0.01, 0.92, 0.16, -0.03, 0.02
-0.03, -0.07, 1.05, 0.03, 0.04
0.09, -0.08, 0.02, 0.98, 0.05
-0.14, -0.14, 0.04, -0.23, 1.35
0.88, 0.18, 0.22, -0.13, -0.06
-0.05, 0.95, 0.14, -0.05, 0.11
0.10, 0.25, 0.65, -0.04, 0.35
-0.06, -0.50, -0.06, 1.50, -0.36
-0.03, 0.15, 0.24, -0.05, 0.85
1.03, -0.07, -0.12, 0.05, 0.05
0.32, 0.72, -0.28, 0.37, 0.05
-0.06, 0.18, 1.00, 0.22, -0.36
0.09, -0.16, -0.00, 1.09, -0.05
0.15, -0.02, 0.30, 0.12, 0.59
0.91, 0.13, 0.23, -0.50, 0.28
0.01, 0.85, 0.00, 0.26, -0.10
-0.01, 0.63, 0.69, 0.01, -0.15
0.37, -0.33, 0.21, 0.79, -0.02
-0.03, 0.17, 0.10, -0.23, 0.92
0.73, 0.19, 0.18, -0.11, 0.29
0.48, 0.80, -0.10, 0.01, -0.32
0.03, 0.14, 0.94, -0.09, 0.00
0.08, -0.27, -0.33, 1.47, -0.64
-0.09, 0.40, -0.11, -0.27, 1.11
0.88, 0.19, 0.22, -0.03, -0.04
-0.06, 0.97, -0.09, -0.13, 0.33
0.17, -0.22, 0.92, 0.23, -0.10
0.07, -0.19, 0.02, 1.14, -0.20
-0.06, 0.05, -0.15, -0.40, 1.45
0.88, -0.02, 0.51, -0.09, -0.17
-0.37, 1.47, -0.35, -0.26, 0.12
0.05, 0.05, 1.13, -0.27, -0.19
0.13, 0.12, 0.07, 0.96, -0.20
0.02, 0.06, -0.03, 0.25, 0.77
1.00, -0.11, -0.00, -0.16, 0.31
-0.01, 1.13, -0.03, -0.05, -0.21
0.04, 0.09, 1.02, -0.25, 0.11
0.26, -0.08, -0.02, 0.92, -0.08
0.18, -0.28, 0.01, 0.20, 0.80
1.01, 0.00, 0.06, -0.04, -0.01
0.36, 0.86, -0.29, 0.09, -0.15
0.11, -0.08, 1.00, -0.12, 0.00
0.01, -0.06, -0.02, 1.11, -0.20
0.19, 0.25, -0.06, 0.19, 0.59
1.30, -0.10, -0.27, -0.07, -0.24
0.06, 0.83, -0.11, 0.33, 0.03
0.13, 0.44, 0.68, 0.10, -0.14
-0.10, 0.17, -0.05, 0.90, 0.14
-0.03, 0.07, 0.19, -0.02, 0.91
0.98, 0.12, 0.01, -0.04, -0.00
0.08, 0.77, 0.06, 0.15, -0.00
-0.05, 0.15, 0.98, 0.01, 0.01
0.40, -0.31, -0.20, 1.03, -0.13
-0.10, -0.08, 0.49, -0.18, 0.98
