0.46, -1.61, 0.03, 2.09, 0.02
0.81, -0.78, 1.70, 0.17, -0.57
0.09, 0.77, 2.26, -1.36, -1.53
1.01, -1.09, -0.73, 2.09, -1.75
1.71, 0.67, -0.29, -2.00, -0.96
1.82, 0.54, 0.49, -1.02, -0.09
-0.18, 1.61, -0.89, 1.12, -1.15
-0.16, 0.50, 2.26, -1.23, -0.16
-0.24, 0.00, 2.12, -1.11, 0.70
-0.55, 1.01, -0.36, -2.16, 2.39
0.41, 0.52, 1.49, 0.08, -1.18
0.77, -0.40, 0.10, 2.24, -1.27
0.57, -1.10, 0.70, -2.10, 1.91
0.45, -0.87, -0.12, 2.10, -0.25
0.01, -1.79, -0.78, 1.34, 1.58
2.17, -0.24, 0.47, -0.14, -1.40
-0.54, 1.90, 0.24, -1.26, 0.53
-0.40, -0.19, 1.64, -1.14, 0.65
0.84, -1.31, -0.93, 2.58, -1.68
0.33, 1.73, 0.22, -0.17, -0.13
2.48, 0.12, -0.75, -0.90, -2.06
-1.02, 1.85, 0.90, -1.47, -0.27
-0.21, 0.25, 2.01, -1.96, 0.42
1.06, -0.32, -0.74, 1.96, -1.49
-0.13, 0.76, -0.88, -0.98, 1.83
2.35, -0.48, -0.29, -0.47, -0.68
-0.21, 0.61, -0.19, -1.60, 2.29
-0.02, 0.47, 0.61, 1.39, -0.71
0.47, -0.75, -0.18, 2.24, -1.18
-1.08, -0.85, -0.98, 1.38, 1.85
1.94, -0.13, -0.16, -1.28, -0.32
-1.03, 2.44, 0.32, -2.08, -0.53
-0.46, 0.60, 0.09, -1.57, 2.75
0.65, -0.39, -0.94, 1.82, -0.37
0.13, -0.64, 1.57, 0.51, 0.11
1.79, -1.03, -1.69, 1.48, -1.18
0.14, 2.13, -0.39, -1.15, 0.11
1.77, 0.26, -0.51, -0.32, -1.30
-0.15, -0.26, 2.15, -0.36, -1.02
-1.51, 0.87, -0.38, -2.01, 2.37
-0.56, 0.92, 0.73, -1.95, 1.96
-0.30, 2.14, -0.04, -1.37, 0.19
0.59, 0.36, -0.02, 1.47, 0.16
-0.15, -0.25, 2.44, -1.16, -0.62
0.30, 0.20, -0.51, -0.19, 1.38
0.16, 1.95, -0.31, -0.52, 0.12
0.61, 1.38, 0.23, -0.74, -0.56
0.70, 0.33, 1.72, -0.58, -0.40
1.69, -1.25, -0.00, -0.26, 0.65
-0.78, 0.49, 1.81, -0.52, 0.94
-0.09, 0.73, 2.23, -1.50, -1.08
0.24, 2.19, -0.15, -0.81, -0.80
0.60, -0.11, -0.29, 2.14, -1.84
1.87, 0.62, 0.11, -0.04, -1.38
0.76, 1.94, -0.25, -0.96, -0.51
2.12, -0.53, 0.44, 0.16, -1.23
1.70, 0.08, 0.09, -2.14, 0.65
-0.61, 0.09, 1.81, 0.85, -0.52
1.03, 0.51, -0.85, 1.83, -1.70
1.51, -0.09, -0.53, -0.98, 0.16
2.02, -1.00, -1.07, 0.44, -1.32
-0.44, 1.75, -0.62, -0.08, 0.60
-0.04, 0.11, 1.72, 0.30, -1.30
0.41, -0.15, -1.16, 1.82, -0.37
0.07, 0.03, -0.74, -0.47, 1.72
0.56, 1.43, -0.91, 0.56, -0.64
1.56, 0.10, 1.27, -2.25, -0.66
0.32, 0.36, 1.51, -0.02, -1.27
1.90, -1.27, -0.70, 1.20, -1.88
0.10, 1.81, 0.45, -0.85, -0.50
1.78, 0.49, 0.07, -1.41, -0.06
2.50, 0.28, 0.45, -0.49, -1.82
-0.15, 0.66, 2.02, -1.26, -0.55
0.08, 1.69, 0.27, -0.11, -0.71
-0.17, 0.92, -0.72, -0.40, 1.83
0.01, 2.12, -0.51, 1.05, -1.16
2.03, -0.75, 0.60, 0.34, -1.37
-0.78, 0.51, -0.21, -1.51, 1.99
0.33, -1.21, -1.36, 2.96, -0.90
-0.32, 0.29, 0.83, -1.82, 1.52
0.58, 0.24, -0.14, 0.33, 1.51
2.18, -0.05, -1.77, 1.01, -2.08
-0.60, 0.48, 1.61, -0.53, 0.10
0.08, -0.96, 1.53, 1.60, -0.71
-0.88, -0.72, -0.64, 0.34, 2.06
-0.03, 0.28, -0.27, 0.79, 1.40
-0.11, 0.17, -0.21, 2.02, 0.35
0.13, 0.00, 1.87, -0.96, -0.44
-0.17, 2.04, 0.47, -0.40, -1.36
-0.66, 0.04, 1.93, -1.15, 0.46
2.33, 0.14, -0.97, 0.61, -1.78
0.26, 2.15, -0.68, -0.67, -1.34
-0.75, -0.60, 0.11, 2.15, -0.47
1.04, -0.74, -1.81, 2.65, -1.71
-1.28, 1.14, -0.26, -1.79, 2.22
2.40, 0.01, -0.29, -1.16, -1.96
-0.79, 1.98, 0.26, -1.96, 1.05
0.60, 1.41, -0.45, 0.07, -1.00
0.50, -0.08, 2.04, -0.31, -0.73
1.43, -0.10, -0.08, -0.83, 0.51
