1.33, 0.55, 0.09, 0.06, 0.04, -0.88
0.14, 1.88, -0.36, -0.08, 0.08, -0.44
0.13, 0.39, 1.07, -0.13, 0.04, -0.38
-0.39, -0.64, -0.39, 2.12, -0.24, -0.85
-0.31, 0.08, -0.24, 0.01, 1.49, -0.61
-0.86, 0.43, -0.21, 0.46, -0.58, 1.03
1.39, 0.44, -0.10, -0.19, 0.18, -0.67
0.89, 2.18, -0.26, -0.90, 0.55, -0.05
-0.41, 0.10, 1.20, 0.17, -0.24, -0.44
-0.43, 0.21, -0.55, 1.43, -0.12, -0.54
-0.55, -0.46, -0.10, 0.22, 1.60, -0.86
-1.47, 0.20, -0.32, 0.58, -0.29, 0.94
1.37, 0.48, -0.37, 0.04, -0.23, -0.37
0.58, 1.96, -0.26, -0.32, 0.05, -0.19
-0.41, -0.31, 1.35, 0.30, 0.14, -0.52
-0.18, -0.03, -0.30, 1.34, 0.06, -0.24
-0.14, 0.45, 0.04, 0.07, 1.01, -0.33
-0.12, 0.94, 0.03, -0.42, -0.27, 1.39
1.51, 0.08, -0.07, -0.13, 0.25, -0.61
-0.46, 1.78, -0.53, 0.23, -0.09, -0.71
-0.02, 0.00, 1.03, 0.24, -0.22, -0.39
-0.88, 0.01, -0.45, 1.64, -0.11, -0.36
-0.91, -0.62, 0.15, 0.32, 1.63, -0.78
-0.52, 0.70, 0.14, -0.16, -0.48, 1.37
1.93, 1.16, -0.18, -1.10, 0.33, -0.08
-0.91, 1.89, -0.75, 0.36, -0.13, -0.20
-0.61, -0.27, 1.28, 0.22, 0.12, -0.57
-0.50, -0.12, -0.24, 1.53, -0.07, -0.48
-0.37, -0.23, -0.34, 0.07, 1.62, -0.77
-0.27, 0.56, -0.27, 0.04, -0.11, 1.08
1.10, 0.17, -0.01, 0.05, 0.21, -0.60
0.16, 1.86, -0.40, -0.06, -0.03, -0.35
-0.02, -0.14, 1.17, 0.27, -0.36, -0.43
-0.57, 0.29, -0.58, 1.88, -0.27, -0.81
-0.25, 0.35, -0.36, 0.02, 1.49, -0.64
-0.68, 0.55, -0.36, 0.40, -0.49, 1.03
1.27, -0.19, -0.15, 0.69, -0.08, -0.69
-0.83, 1.67, -0.48, 0.12, 0.06, -0.34
-0.20, -0.13, 1.18, 0.30, -0.12, -0.40
-0.56, 0.21, -0.57, 1.50, -0.16, -0.56
-0.43, -0.25, -0.08, 0.16, 1.50, -0.71
-0.71, 0.71, -0.12, -0.00, -0.17, 1.07
1.45, 0.46, 0.02, -0.33, 0.28, -0.71
-0.01, 1.65, -0.18, 0.09, -0.14, -0.47
-0.36, -0.56, 1.48, 0.44, 0.25, -0.73
-0.72, -0.08, -0.62, 1.60, -0.06, -0.63
-0.22, 0.26, -0.35, 0.22, 1.43, -0.67
-0.23, 0.40, -0.11, 0.15, -0.38, 1.20
1.09, 0.25, -0.22, 0.22, -0.01, -0.48
-0.95, 1.86, -0.78, 0.46, -0.16, -0.29
0.11, 0.34, 1.13, -0.04, -0.45, -0.06
-0.30, -0.24, -0.32, 1.52, -0.03, -0.37
-0.45, 0.14, -0.42, -0.00, 1.56, -0.55
-0.30, 0.46, -0.47, 0.27, -0.13, 0.89
1.33, 0.81, -0.03, -0.26, 0.10, -0.65
-0.19, 1.94, -0.31, 0.05, -0.14, -0.33
-0.04, 0.04, 1.21, -0.13, 0.15, -0.45
-0.57, -0.18, -0.53, 1.54, -0.04, -0.70
-0.39, 0.02, -0.55, 0.24, 1.47, -0.66
-0.00, 0.66, -0.08, -0.19, -0.17, 1.06
