0.44, -1.54, -0.29, 2.24, -0.01
0.68, -0.39, 1.90, 0.07, -0.95
0.10, 0.32, 2.62, -1.45, -1.68
0.93, -0.93, -0.90, 2.21, -1.91
1.95, 0.76, -0.74, -2.41, -1.24
1.93, 0.46, 0.45, -1.06, -0.17
-0.71, 1.80, -0.77, 1.17, -1.47
-0.25, 0.08, 2.64, -1.50, -0.21
-0.51, 0.02, 2.31, -1.47, 0.79
-0.50, 0.95, -0.49, -2.23, 2.49
0.53, 0.08, 1.77, -0.09, -1.38
0.78, -0.24, 0.05, 2.24, -1.52
0.40, -0.92, 0.86, -2.33, 1.87
0.50, -0.93, -0.36, 2.18, -0.21
0.29, -1.99, -0.83, 1.38, 1.50
2.46, -0.50, 0.30, -0.21, -1.59
-0.70, 2.02, 0.21, -1.41, 0.54
-0.48, -0.22, 1.71, -1.38, 0.72
1.09, -1.42, -1.16, 2.49, -1.92
0.28, 1.84, 0.43, -0.42, -0.27
2.49, 0.18, -0.78, -0.99, -2.12
-1.38, 1.87, 1.09, -1.76, -0.25
-0.17, 0.42, 1.96, -2.06, 0.36
0.77, -0.21, -0.71, 2.22, -1.74
-0.31, 0.60, -1.07, -1.27, 2.17
2.28, -0.32, -0.08, -0.46, -0.94
-0.55, 0.64, -0.38, -1.67, 2.50
-0.18, 0.52, 0.54, 1.40, -0.38
0.24, -0.36, -0.05, 2.17, -1.21
-1.16, -0.97, -1.07, 1.33, 2.00
1.79, -0.06, -0.13, -1.36, 0.01
-0.90, 2.20, 0.61, -2.23, -0.45
-0.71, 0.45, 0.20, -1.79, 2.97
0.98, -0.53, -1.02, 1.74, -0.62
0.14, -0.83, 1.63, 0.61, 0.08
2.01, -1.40, -1.96, 1.46, -1.53
-0.32, 2.26, -0.30, -1.28, 0.29
1.99, 0.13, -0.41, -0.56, -1.64
-0.10, 0.11, 1.90, -0.25, -1.03
-1.87, 0.90, -0.44, -2.28, 2.49
-0.71, 1.02, 0.69, -2.18, 2.01
-0.19, 2.05, -0.46, -1.21, 0.45
0.01, 0.42, 0.23, 1.75, -0.09
-0.05, -0.13, 2.40, -1.30, -0.73
0.53, -0.16, -0.49, -0.30, 1.50
0.26, 1.73, 0.02, -0.70, 0.40
0.14, 1.76, 0.53, -1.14, -0.84
0.51, 0.55, 1.74, -0.61, -0.38
1.95, -1.20, -0.50, -0.28, 0.56
-0.95, 0.39, 2.04, -0.71, 0.91
-0.11, 0.84, 2.25, -1.84, -1.09
0.24, 2.10, -0.07, -0.91, -0.55
0.55, 0.26, -0.24, 2.00, -1.93
1.78, 0.92, 0.34, -0.66, -1.40
0.61, 2.07, -0.18, -1.08, -0.53
2.01, -0.58, 0.87, 0.02, -1.44
1.58, -0.20, 0.11, -2.45, 1.10
-0.70, -0.24, 1.83, 1.09, -0.67
0.69, 0.91, -1.02, 1.87, -1.78
1.40, 0.07, -0.64, -1.14, 0.39
1.99, -1.07, -1.03, 0.52, -1.40
-0.59, 1.75, -0.85, -0.18, 0.94
0.33, 0.19, 1.59, 0.03, -1.30
0.29, -0.37, -1.24, 2.07, -0.46
0.35, -0.03, -0.72, -0.55, 1.57
0.43, 1.55, -0.98, 0.62, -0.88
2.03, 0.11, 0.81, -2.47, -0.83
0.03, 0.60, 1.79, -0.52, -1.19
1.92, -1.59, -1.09, 1.42, -2.04
0.01, 2.02, 0.20, -0.88, -0.62
1.82, 0.19, 0.13, -1.69, 0.23
2.18, 0.24, 1.01, -0.49, -1.93
-0.09, 0.61, 2.19, -1.48, -0.73
0.25, 1.87, -0.03, -0.53, -0.54
-0.38, 0.61, -0.58, -0.45, 2.26
0.03, 2.10, -0.21, 0.93, -1.15
2.30, -0.85, 0.50, 0.06, -1.57
-0.69, 0.31, 0.02, -1.50, 1.95
0.65, -1.28, -1.39, 2.70, -0.93
-0.28, 0.34, 0.51, -2.20, 1.69
0.38, -0.04, 0.45, 0.14, 1.62
2.03, -0.02, -1.71, 1.16, -2.16
-0.65, 0.52, 1.67, -0.42, -0.09
-0.23, -0.88, 1.83, 1.40, -0.72
-1.11, -0.66, -0.61, 0.18, 2.22
0.19, 0.24, 0.12, 0.12, 1.57
0.03, 0.28, -0.69, 2.13, 0.21
0.27, -0.30, 1.96, -1.07, -0.46
-0.03, 1.86, 0.50, -0.22, -1.27
-0.58, 0.17, 1.81, -1.53, 0.68
2.41, 0.05, -0.76, 0.53, -1.96
0.15, 2.23, -0.59, -0.73, -1.44
-0.79, -0.68, 0.05, 2.25, -0.55
1.11, -0.80, -1.98, 2.66, -1.82
-1.58, 1.18, -0.29, -2.21, 2.37
2.53, -0.23, -0.20, -1.20, -2.22
-0.96, 2.19, 0.03, -2.07, 1.03
0.34, 1.51, -0.45, 0.13, -0.80
0.57, 0.01, 2.01, -0.47, -0.70
1.35, 0.11, -0.12, -1.31, 0.74
