3.14, -0.18, 0.34, -0.21, -0.36, -0.17
-0.78, 3.68, -1.43, -1.23, -0.76, -0.90
-0.71, -0.79, 3.35, -0.59, -0.71, 0.35
-1.60, -0.65, -0.09, 4.56, -0.41, -0.73
-0.37, -0.46, -0.46, -0.92, 4.32, -1.14
0.79, 2.12, -1.51, -1.02, -0.89, 0.95
3.24, -0.18, 0.04, 0.30, -0.39, -0.33
-0.40, 2.98, -1.14, -0.39, -0.50, -0.92
-0.39, -0.64, 3.29, -0.56, -0.35, 0.31
-0.75, -0.36, -0.19, 4.63, -0.60, -0.70
-0.51, -0.79, -0.67, -0.75, 4.61, -0.81
-0.56, 0.71, 0.93, -1.13, 0.38, 2.64
2.73, -0.02, 0.42, -0.21, -0.42, -0.09
-0.30, 3.34, -1.31, -0.96, -0.62, -0.70
-0.53, -0.76, 3.09, -0.14, -0.29, 0.33
-1.06, -0.35, -0.07, 4.61, -1.10, -0.84
-0.26, -0.76, -0.66, -0.60, 4.09, -0.73
0.99, 1.46, -0.29, -1.40, 0.32, 1.81
3.32, 0.00, 0.08, 0.22, -0.28, -0.37
-0.45, 3.10, -0.67, -0.78, -0.53, -0.75
-0.66, -0.82, 3.31, -0.61, -0.44, 0.39
-1.68, -0.31, -0.15, 4.61, -0.46, -0.67
-0.77, -0.66, -0.64, -1.09, 4.74, -0.92
0.43, 1.65, -1.03, -0.40, -0.26, 1.50
3.45, -0.21, 0.42, -0.23, -0.54, -0.27
-0.07, 2.96, -0.91, -0.47, -0.46, -0.75
-0.35, -0.56, 2.91, -0.42, -0.43, 0.35
-1.37, -0.41, -0.02, 4.76, -1.25, -0.75
-0.08, -0.36, -0.77, -0.64, 4.09, -0.69
-0.37, 0.96, 0.43, -2.13, -0.09, 3.69
2.93, 0.01, 0.51, -0.18, -0.45, 0.26
0.10, 2.71, -0.53, -0.33, -0.43, -0.46
-0.86, -0.66, 3.36, -0.50, -0.45, 0.35
-1.06, -1.05, 0.25, 5.14, -1.14, -0.84
-1.17, -0.78, -0.75, -1.63, 4.73, -0.99
-0.72, 0.67, 0.94, -1.07, -0.15, 3.01
3.38, 0.16, -0.13, -0.08, -0.56, -0.18
-0.04, 3.08, -0.94, -0.51, -0.43, -0.74
-0.97, -0.60, 3.50, -1.19, -1.14, 0.63
-1.32, 0.02, 0.33, 4.40, -0.87, -0.64
