3.13, -0.13, 0.32, -0.30, -0.35, -0.17
-1.15, 4.11, -1.80, -1.68, -0.99, -1.09
-0.81, -0.87, 3.48, -0.81, -0.80, 0.14
-1.69, -0.68, -0.11, 4.91, -0.54, -0.79
-0.54, -0.40, -0.45, -0.94, 4.54, -1.27
0.69, 2.06, -1.93, -1.01, -1.19, 1.45
3.26, -0.14, -0.05, 0.23, -0.44, -0.31
-0.43, 3.08, -1.22, -0.43, -0.59, -1.17
-0.45, -0.75, 3.50, -0.79, -0.48, 0.08
-0.87, -0.36, -0.07, 4.88, -0.73, -0.72
-0.75, -0.85, -0.79, -0.99, 5.00, -0.98
-0.81, 0.77, 0.77, -2.15, 0.31, 4.35
2.66, -0.02, 0.44, -0.15, -0.36, -0.21
-0.44, 3.59, -1.52, -1.04, -0.71, -0.77
-0.54, -0.88, 3.22, -0.31, -0.30, 0.17
-1.27, -0.51, -0.19, 4.95, -1.34, -0.97
-0.35, -0.88, -0.69, -0.81, 4.29, -0.95
0.92, 1.44, -0.48, -1.63, 0.52, 2.33
3.28, 0.02, 0.07, 0.19, -0.24, -0.55
-0.62, 3.34, -0.80, -0.92, -0.72, -0.93
-0.75, -0.96, 3.49, -0.82, -0.50, 0.17
-1.87, -0.36, -0.25, 5.19, -0.58, -0.69
-1.00, -0.87, -0.63, -1.32, 5.06, -1.08
0.17, 1.88, -1.75, -0.61, -0.78, 2.13
3.33, -0.21, 0.45, -0.17, -0.49, -0.45
-0.11, 3.20, -1.04, -0.47, -0.56, -0.88
-0.48, -0.68, 3.17, -0.68, -0.50, 0.31
-1.57, -0.68, -0.28, 5.30, -1.59, -0.92
-0.19, -0.48, -0.80, -0.88, 4.61, -0.85
-0.91, 0.77, 0.11, -3.04, -0.10, 5.43
2.88, -0.02, 0.49, -0.07, -0.49, 0.41
0.12, 3.02, -0.62, -0.42, -0.63, -0.56
-0.89, -0.74, 3.55, -0.76, -0.51, 0.23
-1.31, -1.13, 0.17, 5.32, -1.28, -1.16
-1.47, -0.98, -0.78, -2.00, 5.02, -1.14
-1.01, 0.74, 0.62, -1.56, -0.41, 4.57
3.30, 0.21, -0.14, 0.17, -0.69, -0.34
-0.17, 3.42, -1.02, -0.68, -0.67, -0.87
-1.12, -0.70, 3.87, -1.54, -1.23, 0.62
-1.52, 0.02, 0.32, 4.82, -0.92, -0.83
