0.95, -0.02, 0.11, -0.03, 0.12
0.18, 0.93, 0.00, 0.01, -0.03
-0.02, 0.10, 0.90, -0.05, 0.21
-0.10, 0.02, 0.02, 1.11, -0.06
-0.01, -0.07, -0.09, 0.01, 1.13
1.09, -0.14, -0.01, 0.07, -0.22
0.03, 0.91, 0.10, -0.02, 0.03
-0.03, 0.26, 0.91, 0.01, -0.03
0.01, -0.08, -0.06, 1.09, -0.04
0.11, -0.05, 0.06, -0.01, 0.93
0.92, 0.19, -0.00, -0.02, 0.05
0.06, 0.98, -0.02, -0.01, -0.05
-0.01, 0.03, 1.04, -0.14, 0.05
0.05, -0.18, 0.08, 1.07, -0.11
0.15, -0.05, -0.06, 0.10, 0.76
0.90, 0.01, -0.00, 0.11, 0.06
0.16, 0.88, -0.08, 0.25, -0.08
-0.02, -0.00, 0.97, 0.01, 0.11
0.08, -0.03, -0.10, 1.03, -0.10
-0.04, 0.06, 0.09, -0.07, 1.02
1.12, -0.19, -0.14, -0.00, -0.03
-0.08, 1.08, 0.03, -0.13, 0.07
0.07, -0.12, 0.97, 0.15, -0.12
0.11, 0.10, -0.12, 0.98, -0.12
0.06, -0.09, -0.06, -0.04, 1.08
0.98, -0.03, -0.04, -0.08, 0.14
0.04, 1.03, -0.08, 0.02, -0.04
0.04, -0.10, 1.06, -0.04, -0.07
0.07, -0.05, 0.14, 0.90, -0.04
0.01, 0.03, -0.07, 0.08, 0.94
1.02, 0.06, 0.03, -0.11, 0.03
0.09, 0.87, 0.08, -0.01, 0.09
0.04, 0.03, 0.93, 0.04, -0.01
0.01, -0.04, 0.00, 1.04, -0.07
0.03, -0.01, 0.20, -0.09, 0.94
0.96, -0.05, 0.12, -0.00, 0.03
-0.02, 0.97, 0.02, 0.13, -0.04
-0.01, 0.10, 1.03, -0.06, -0.01
0.09, 0.13, 0.05, 0.81, 0.04
0.02, -0.12, -0.10, -0.03, 1.14
1.00, -0.07, 0.05, 0.15, -0.11
0.00, 0.98, 0.11, -0.15, -0.01
-0.07, 0.04, 1.07, -0.12, 0.19
0.00, -0.09, 0.07, 1.02, 0.02
0.09, 0.10, -0.11, -0.10, 0.99
1.00, -0.01, 0.02, 0.05, -0.03
0.02, 0.96, 0.13, 0.01, -0.09
0.01, -0.09, 1.03, 0.06, 0.01
0.04, -0.03, 0.09, 0.95, 0.03
0.03, -0.05, 0.05, -0.05, 1.04
0.96, 0.07, 0.11, -0.10, -0.02
-0.01, 0.98, 0.06, -0.06, 0.08
0.11, 0.18, 0.77, 0.08, 0.09
0.01, -0.17, 0.01, 1.11, -0.09
0.02, -0.07, 0.13, 0.10, 0.92
1.01, -0.07, -0.02, 0.06, -0.06
0.10, 0.86, -0.08, 0.25, 0.01
-0.08, 0.06, 1.00, 0.24, -0.15
0.02, 0.04, 0.01, 1.01, -0.05
0.09, -0.01, 0.16, -0.03, 0.82
0.96, 0.11, 0.06, -0.08, 0.03
0.05, 0.87, 0.07, 0.12, -0.12
0.10, 0.16, 0.84, 0.07, -0.05
0.14, -0.09, 0.03, 0.92, -0.00
-0.12, 0.08, 0.12, -0.11, 0.98
0.89, 0.08, 0.07, 0.05, 0.07
0.18, 0.81, 0.07, 0.16, -0.17
-0.01, 0.07, 1.00, -0.01, -0.01
0.04, -0.04, -0.12, 1.16, -0.33
0.02, 0.14, 0.08, -0.04, 0.92
0.96, 0.12, 0.09, -0.02, -0.05
0.15, 0.86, -0.01, -0.01, 0.06
0.02, -0.02, 0.94, 0.16, -0.00
-0.01, -0.14, 0.06, 1.11, -0.10
0.10, 0.06, -0.03, -0.14, 1.09
0.92, 0.00, 0.29, 0.00, -0.10
-0.03, 1.01, 0.06, -0.03, -0.01
0.04, 0.10, 0.99, 0.00, -0.14
0.04, 0.10, 0.07, 0.96, -0.07
0.02, 0.08, -0.06, 0.12, 0.85
1.02, -0.10, -0.06, 0.03, 0.14
0.02, 1.00, 0.01, 0.08, -0.10
0.09, -0.07, 0.97, -0.07, 0.12
0.06, 0.03, 0.07, 0.92, -0.03
0.08, -0.09, -0.02, 0.03, 0.93
0.98, -0.01, 0.07, 0.05, 0.00
0.21, 0.74, 0.06, 0.00, 0.05
0.08, -0.04, 0.95, -0.04, 0.01
-0.00, -0.02, 0.02, 1.04, -0.08
0.19, -0.03, -0.02, 0.08, 0.82
1.10, -0.01, -0.13, 0.03, -0.09
0.06, 0.89, -0.01, 0.11, 0.02
0.14, 0.01, 0.88, 0.21, -0.10
-0.02, 0.00, -0.04, 0.97, 0.11
0.03, 0.08, 0.09, -0.01, 0.91
0.97, 0.08, 0.07, -0.06, 0.02
0.03, 0.97, -0.04, 0.13, -0.16
-0.01, 0.03, 1.00, 0.01, 0.03
0.13, -0.14, 0.02, 0.98, -0.00
-0.03, 0.01, 0.26, -0.03, 0.92
