-0.20, -0.81, -1.23, -0.19, 1.54
-3.15, 2.81, 1.33, -0.28, 1.81
0.95, 3.62, 0.09, -1.04, -3.11
1.25, -1.43, -0.23, 3.35, -2.75
0.09, 1.27, -0.35, -4.52, 4.04
2.07, -4.26, 3.24, 0.84, 1.64
0.90, 3.04, 1.21, -2.75, 1.99
-0.89, 2.22, 1.85, -1.86, -1.66
1.61, -5.43, 1.57, 3.75, -1.74
2.35, -2.94, -3.38, 0.35, 4.93
2.92, -1.93, 3.40, 0.13, -0.73
1.17, 2.67, 0.58, 0.08, -4.65
-0.85, -0.58, 0.61, -0.41, 3.31
3.49, -3.19, -0.07, 3.21, -1.57
9.44, -4.94, -1.88, -1.53, 2.70
-0.81, 1.64, 1.19, 0.46, -0.59
-2.77, 3.70, 1.41, -1.87, -0.72
-1.53, 2.22, 1.83, -1.63, -1.41
-0.86, -1.23, 0.14, 3.11, -3.37
1.63, 1.14, -1.38, -2.00, 2.73
5.18, -2.71, -0.19, 0.38, 0.26
0.19, 2.87, 0.57, -1.71, 0.79
0.58, 3.20, 1.58, -2.20, -3.64
1.58, -0.78, 0.01, 3.72, -2.95
8.11, -2.97, -7.53, 1.82, 2.36
5.40, -1.27, 0.03, -1.09, -1.26
-0.46, 2.44, -0.73, -1.35, -0.65
-2.11, 0.68, 2.83, -1.36, -1.47
2.90, 2.28, 1.10, 1.23, -2.65
5.09, -0.05, -3.75, 1.10, 2.26
2.99, -2.25, 1.31, 0.37, 1.06
0.59, 1.92, 1.05, -1.23, 0.87
-2.41, -0.47, 2.72, -1.34, 0.56
3.08, -2.68, -3.25, 3.50, -1.29
1.41, -0.91, -2.65, -2.17, 3.92
0.66, 2.28, 1.21, 1.40, -2.33
-0.05, 2.16, 0.58, -1.90, 0.32
-3.19, 1.11, 2.05, -0.64, 0.24
1.70, 0.70, -0.93, 3.34, -2.58
-0.41, 0.96, -4.66, 0.39, 5.39
5.00, -1.11, -2.24, -1.51, -0.80
-2.51, 3.30, 1.29, -1.94, -0.37
2.13, 1.55, 3.45, -2.91, 1.31
0.70, -2.59, -0.51, 4.86, -4.96
3.76, -2.18, -2.95, -0.13, 4.17
3.31, 2.13, 1.51, -1.82, -2.65
-3.21, 3.77, 2.44, -2.97, -1.36
2.25, 2.42, 1.59, -0.58, -2.42
3.08, -0.35, -0.33, 3.14, -3.34
0.36, 0.34, -4.79, 1.83, 3.85
4.64, -0.56, -2.54, -0.78, -2.23
-0.97, 2.51, -0.16, -1.06, -0.45
-2.56, 3.12, 2.01, -0.75, -0.33
4.16, -1.68, 0.70, 0.77, -1.28
4.20, -0.95, -4.10, -3.17, 5.01
3.22, -2.41, -0.37, 0.47, 0.18
1.36, 2.98, 0.16, -2.09, 1.15
-1.16, 1.77, 1.72, -1.65, 0.10
0.09, -1.92, -0.34, 3.89, -2.51
-0.16, 0.35, 0.23, 0.30, 0.68
-0.38, 4.38, -4.73, -1.24, -4.52
-2.24, 3.12, 0.15, -0.68, -0.78
-2.10, 3.37, 3.20, 0.77, -4.35
2.90, -2.45, -2.33, 3.92, -3.21
4.10, -0.33, -4.64, 0.39, 1.37
2.07, -2.55, 0.24, 1.18, 1.92
0.37, 3.96, 0.44, -2.71, -0.23
-0.62, 1.12, 1.89, -1.32, -0.36
0.79, 1.27, 2.12, 0.80, -2.04
5.05, -1.93, -0.50, -0.33, -0.54
3.52, -1.34, -1.48, -0.81, -1.23
0.03, 2.38, 0.53, -1.97, -0.18
-2.34, 0.75, 2.64, -1.15, -0.99
0.09, -0.39, -1.21, 3.61, -3.40
-1.16, 0.03, -0.22, -4.23, 7.87
4.28, -0.06, -2.08, -0.21, -2.38
-3.46, 3.99, 1.22, -1.96, -1.62
-3.95, 1.86, 2.42, 2.11, 2.35
1.47, 0.30, 0.33, 2.21, -2.51
4.46, -0.39, -2.54, -1.39, 3.68
3.63, -1.36, 0.37, -1.48, 1.38
0.42, 1.19, 1.22, -2.68, 3.86
-0.98, -0.20, 1.89, -0.84, 0.12
3.65, -4.00, -1.51, 3.18, -1.72
5.89, -1.48, -3.17, -1.46, 2.77
3.46, -0.71, 1.89, 1.06, -3.48
0.22, 2.90, 1.44, -2.29, 0.15
0.39, 2.16, 0.20, 0.23, -2.35
0.00, -1.81, -0.80, 3.17, -1.66
2.07, -0.38, -0.96, -3.45, 2.10
4.49, -1.11, -2.13, -0.46, -1.48
1.31, 1.31, 1.19, -1.53, 1.99
0.73, 1.63, 0.89, -1.67, 1.80
-4.40, 0.22, 0.23, 2.50, -1.13
-1.17, 0.09, -0.76, -1.18, 6.26
5.39, -1.05, -0.89, -0.34, -1.15
-1.12, 2.15, -0.69, -0.34, -1.21
0.22, 3.06, 1.56, -1.62, -5.68
2.11, -2.59, 2.09, 4.83, -3.78
3.87, -0.27, -4.66, -2.12, 3.61
